"SNo.","Procedure Name","Speciality Classification","Tier","Facility","Ward","Cghs Code No.","Rate (₹)"
"231","Urinary Chloride","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB228","128.00"
"232","Urinary potassium","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB229","128.00"
"233","Urinary calcium","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB230","128.00"
"234","Thyroid binding globulin","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB231","935.00"
"235","24-hour urinary free cortisol","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB232","638.00"
"236","Islet cell antibody","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB233","1020.00"
"237","Glutamic Acid Decarboxylase Autoantibodies test (GAD antibodies)","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB234","1700.00"
"238","Insulin associated antibody","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB235","833.00"
"239","Insulin-like growth factor-1 (IGF-1)","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB236","1870.00"
"240","Insulin-like growth factor binding protein 3 (IGF- BP3)","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB237","1955.00"
"241","Sex hormone binding globulin","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB238","1309.00"
"242","Estradiol (E2)","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB239","340.00"
"243","Thyroglobulin antibody","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB240","595.00"
"244","Kappa Lambda Light Chains, Free, Serum/ Serum free light chains (SFLC)","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB241","3421.00"
"245","Serum IgE Level","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB242","323.00"
"246","N-terminal pro BNP (NT-pro BNP / Brain natriuretic peptide (BNP)","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB243","1760.00"
"247","HCV RNA Quantitative","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB244","1568.00"
"248","Tacrolimus Level","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB245","2248.00"
"249","Protein Creatinine Ratio (PCR), Urine / Albumin Creatinine Ratio (ACR), Urine","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB246","129.00"
"250","HLA B27 (PCR)","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB247","489.00"
"251","Procalcitonin","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB248","1760.00"
"252","TORCH Test","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB249","1095.00"
"253","Anti -Smooth Muscle Antibody Test (ASMA)","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB250","1241.00"
"254","C ANCA-IFA","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB251","1275.00"
"255","P ANCA-IFA","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB252","1275.00"
"256","Angiotensin converting enzyme (ACE)","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB253","850.00"
"257","Extractable Nuclear Antigens (ENA) - Quantitative","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB254","3910.00"
"258","Chromogranin A","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB255","4250.00"
"259","Faecal calprotectin","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB256","2321.00"
"260","C3-COMPLEMENT","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB257","553.00"
"261","C4-COMPLEMENT","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB258","553.00"
"262","H1N1 (RT-PCR)","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB259","921.00"
"263","Anti HEV IgM","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB260","850.00"
"264","Anti HAV IgM","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB261","638.00"
"265","HBsAg Quantitative","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB262","553.00"
"266","Typhidot IgM","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB263","340.00"
"267","Hepatitis B Core Antibody (HBcAb) Level (Hepatitis B Core IgM Antibody)","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB264","408.00"
"268","Hepatitis B surface antibody (anti HBs)","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB265","553.00"
"269","Free Triiodothyronine (FT3)","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB266","106.00"
"270","Free Thyroxine (FT4)","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB267","106.00"
"271","Widal Test","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB268","60.00"
"272","Dengue NS1 Ag","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB269","340.00"
"273","Dengue IgM and Ig G","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB270","680.00"
"274","Interleukin 6 (IL 6)","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB271","1360.00"
"275","Covid Antibody Test","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB272","595.00"
"276","Cryoglobulins","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB273","850.00"
"277","Cytogenetics","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB274","4250.00"
"278","Plasma Free Normetanephrine","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB275","1955.00"
"279","Plasma Metanephrines","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB276","1955.00"
"280","PLA2 receptor antibody quantitative","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB277","3570.00"
"281","Allergic Bronchopulmonary Aspergillosis (ABPA) Panel","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB278","2465.00"
"282","Allergy Food Screening Panel","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB279","5100.00"
"283","AMA (Anti Mitochondrial Antibody)","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB280","850.00"
"284","AMH (Anti- Mullerian Hormone)","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB281","850.00"
"285","ANA BLOT","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB282","2550.00"
"286","ANA Profile","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB283","2550.00"
"287","Anti GBM (Glomerular Basement Membrane) Antibody","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB284","1275.00"
"288","Anti LKM (Liver Kidney Microsome) Ab","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB285","1275.00"
"289","Anti Parietal Cell Antibodies","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB286","1700.00"
"290","Anti Intrinsic Factor Antibodies","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB287","1700.00"
"291","ASO Titre /ASLO Titre","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB288","459.00"
"292","Aspergillus Fumigatus Specific IgE","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB289","1318.00"
"293","Autoimmune Encephalitis Panel","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB290","14450.00"
"294","Autoimmune Hepatitis Profile","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB291","2516.00"
"295","Beta-D-Glucan Assay","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB292","12750.00"
"296","C1 Esterase inhibitor (Quantitative )","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB293","2040.00"
"297","CMV Quantitative (Viral load) Test","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB294","1955.00"
"298","Double Marker (Beta-hCG,PAPP-A)","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB295","1700.00"
"299","Quadruple test (AFP,HCG,UE3,Inhibin A)","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB296","2040.00"
"300","HBeAb (Hepatitis B envelope Antibody)","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB297","306.00"
"301","HBeAg (Hepatitis B envelope Antigen)","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB298","306.00"
"302","HIAA 24 Hours Urinary","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB299","1955.00"
"303","HIV Viral Load by PCR","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB300","4250.00"
"304","HSV 1 & 2 IgG","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB301","697.00"
"305","Hypersensitive Pneumonitis Panel","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB302","6120.00"
"306","IgG4","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB303","1700.00"
"307","Inhibin A","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB304","765.00"
"308","Inhibin B","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB305","1615.00"
"309","Scrub Typhus IgM","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB306","1360.00"
"310","Interferon Gamma Release Assay (IGRA)","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB307","2550.00"
"311","KOH Mount","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB308","128.00"
"312","Serum AMA M2 (IFA Method)","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB309","1700.00"
"313","Serum Gastrin","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB310","1020.00"
"314","Serum Haptoglobin Levels","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB311","850.00"
"315","Skin Prick Test for Allergy","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB312","1530.00"
"316","Myositis Profile (Up to 16 Antigens)","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB313","6800.00"
"317","Paraneoplastic Panel","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB314","8500.00"
"318","TSH Receptor Antibody","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB315","1020.00"
"319","Anti-Nuclear Antibodies - IFA","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB316","1360.00"
"320","Autoimmune Liver Diseases Profile","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB317","4250.00"
"321","Citrate Urine 24 Hour","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB318","978.00"
"322","Comprehensive Allergy Panel","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB319","5950.00"
"323","Comprehensive Myeloma Protein Panel","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB320","5950.00"
"324","DCP (DES Gamma-Carboxy- Prothrombin)","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB321","2848.00"
"325","Desmoglein (DSG) 1 And 3 Antibody","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB322","4590.00"
"326","Galactomannan","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB323","2644.00"
"327","SCL 70 Antibody","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB324","1428.00"
"328","Serum Chromogranin A","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB325","3230.00"
"329","SSA- Antibody Ro Serum Test","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB326","1233.00"
"330","SSB- Antibody La Serum Test","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB327","1233.00"
"331","Stool for Clostridium difficile Toxin","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB328","2414.00"
"332","TPHA","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB329","340.00"
"333","UGT1A1 Gene Analysis","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB330","5100.00"
"334","Urine For Myoglobin","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB331","468.00"
"335","Leptospira Ig M","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB332","850.00"
"336","Chikungunya Ig M","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB333","850.00"
"337","Weil Felix Agglutination Test","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB334","425.00"
"338","Continuous Glucose Monitoring for 2 Weeks","Laboratory Investigation","TIER I","NON NABH","PRIVATE WARD","LB335","3400.00"
"339","2D echocardiography","Radiological Investigation","TIER I","NON NABH","PRIVATE WARD","RI001","1254.00"
"340","Fetal Echo","Radiological Investigation","TIER I","NON NABH","PRIVATE WARD","RI002","1360.00"
"341","2D Transoesophageal Echocardiography (TEE)","Radiological Investigation","TIER I","NON NABH","PRIVATE WARD","RI003","1403.00"
"342","3D Transoesophageal Echocardiography (TEE)","Radiological Investigation","TIER I","NON NABH","PRIVATE WARD","RI004","1403.00"
"343","Stress Echo- exercise","Radiological Investigation","TIER I","NON NABH","PRIVATE WARD","RI005","2040.00"
"344","Stress Echo- pharmacological / D Stress Echo","Radiological Investigation","TIER I","NON NABH","PRIVATE WARD","RI006","2550.00"
"345","Stress Myocardial Perfusion Imaging (MPI)- exercise","Radiological Investigation","TIER I","NON NABH","PRIVATE WARD","RI007","7820.00"
"346","Stress Myocardial Perfusion Imaging (MPI) - pharmacological","Radiological Investigation","TIER I","NON NABH","PRIVATE WARD","RI008","7820.00"
"347","CT Coronary Angiography including Calcium Score Test","Radiological Investigation","TIER I","NON NABH","PRIVATE WARD","RI009","7820.00"
"348","Cardiac CT scan","Radiological Investigation","TIER I","NON NABH","PRIVATE WARD","RI010","5525.00"
"349","MRI Cardiac","Radiological Investigation","TIER I","NON NABH","PRIVATE WARD","RI011","6800.00"
"350","Stress Cardiac MRI","Radiological Investigation","TIER I","NON NABH","PRIVATE WARD","RI012","7820.00"
"351","Cardiac PET","Radiological Investigation","TIER I","NON NABH","PRIVATE WARD","RI013","7820.00"
"352","USG Transvaginal sonography (TVS for Follicular monitoring /aspiration) /TVS for follicular monitoring/pelvic pathology/ET measurement","Radiological Investigation","TIER I","NON NABH","PRIVATE WARD","RI014","850.00"
"353","Growth scan (including BPP, AFI, Doppler)","Radiological Investigation","TIER I","NON NABH","PRIVATE WARD","RI015","1700.00"
"354","1st trimester scan-dating scan/NT scan/Early pregnancy scan","Radiological Investigation","TIER I","NON NABH","PRIVATE WARD","RI016","595.00"
"355","USG Colour Doppler Pregnancy / Fetal Doppler/Umbilical Doppler/Uterine Vessel Doppler","Radiological Investigation","TIER I","NON NABH","PRIVATE WARD","RI017","1424.00"
"356","Biophysical score / Biophysical profile test (BPP test)","Radiological Investigation","TIER I","NON NABH","PRIVATE WARD","RI018","1275.00"
"357","USG Obstetrics for Anomalies scan","Radiological Investigation","TIER I","NON NABH","PRIVATE WARD","RI019","1700.00"
"358","USG Whole Abdomen Including Pelvis and post Void urine","Radiological Investigation","TIER I","NON NABH","PRIVATE WARD","RI020","680.00"
"359","Pelvic USG (gynae, infertility, prostate , KUB with post- void residual (PVR) etc ).","Radiological Investigation","TIER I","NON NABH","PRIVATE WARD","RI021","425.00"
"360","USG Small parts (scrotum, thyroid, parathyroid etc)","Radiological Investigation","TIER I","NON NABH","PRIVATE WARD","RI022","655.00"
"361","USG Large Parts (Joints/Chest,...etc)","Radiological Investigation","TIER I","NON NABH","PRIVATE WARD","RI023","680.00"
"362","USG Neonatal spine","Radiological Investigation","TIER I","NON NABH","PRIVATE WARD","RI024","850.00"
"363","USG Breast including relevant Lymph nodes- Bilateral/Unilateral","Radiological Investigation","TIER I","NON NABH","PRIVATE WARD","RI025","680.00"
"364","USG Hysterosalpingography (HSG)","Radiological Investigation","TIER I","NON NABH","PRIVATE WARD","RI026","2040.00"
"365","Fibroscan Liver","Radiological Investigation","TIER I","NON NABH","PRIVATE WARD","RI027","978.00"
"366","Carotid Doppler Bilateral","Radiological Investigation","TIER I","NON NABH","PRIVATE WARD","RI028","850.00"
"367","Arterial Colour Doppler Bilateral","Radiological Investigation","TIER I","NON NABH","PRIVATE WARD","RI029","850.00"
"368","Venous Colour Doppler Bilateral","Radiological Investigation","TIER I","NON NABH","PRIVATE WARD","RI030","850.00"
"369","Colour Doppler, renal arteries/any other organ","Radiological Investigation","TIER I","NON NABH","PRIVATE WARD","RI031","850.00"
"370","X Ray Abdomen AP Supine or Erect (One film)","Radiological Investigation","TIER I","NON NABH","PRIVATE WARD","RI032","213.00"
"371","X Ray Abdomen Lateral view (one film)","Radiological Investigation","TIER I","NON NABH","PRIVATE WARD","RI033","179.00"
"372","X Ray Chest PA /AP/ Oblique view (one film)","Radiological Investigation","TIER I","NON NABH","PRIVATE WARD","RI034","196.00"
"373","X Ray Chest Lateral (one film)","Radiological Investigation","TIER I","NON NABH","PRIVATE WARD","RI035","196.00"
"374","X Ray Mastoids: Towne view, oblique views (3 films)","Radiological Investigation","TIER I","NON NABH","PRIVATE WARD","RI036","425.00"
"375","X Ray Extremities (Hand/Leg/Feet/Finger/Toe) bones & Joints (Hip/ Knee/Ankle / shoulder/ Wrist / fingers/Toes, etc) AP & Lateral views (standing or weight bearing)(Two films)","Radiological Investigation","TIER I","NON NABH","PRIVATE WARD","RI037","323.00"
"376","X Ray Pelvis AP (one film)","Radiological Investigation","TIER I","NON NABH","PRIVATE WARD","RI038","170.00"
"377","X Ray Temporomandibular (TM) Joints (one film)","Radiological Investigation","TIER I","NON NABH","PRIVATE WARD","RI039","213.00"
"378","X Ray Abdomen & Pelvis for KUB","Radiological Investigation","TIER I","NON NABH","PRIVATE WARD","RI040","200.00"
"379","X Ray Skull AP & Lateral (2 films)/ Extra oral radiographs - All skull views, TMJ, Lateral oblique [Dental]","Radiological Investigation","TIER I","NON NABH","PRIVATE WARD","RI041","340.00"
